event_id,issueID,reader_id,section,time_on_section,device,timestamp
EV002398,ISS-1010,R64409,Deals of the Wek,1m 34s,App,2024-03-04T02:43:00
EV015856,ISS-1063,R26268,New Arrivals,00:00:10,Mobile,NA
EV006155,ISS-1025,R63573,Tech and Gadgets,53,iPhone,2024-06-18T00:36:00
EV003834,ISS-1015,R36923,Deals of the Week,1m 37s,app,2024-04-09
EV000566,ISS-1003,R58974,Home&Living,00:00:08,desktop,2024-01-15
EV016182,ISS-1064,R56072,deals of the week,0m 27s,Desktop,2025-03-17
EV014407,ISS-1058,R44096,Home & Living,00:00:27,Android,03-Feb-25
EV002096,ISS-1008,R07292,new_arrivals,0m 35s,TABLET,2024-02-21
EV006674,ISS-1027,R75417,New  Arrivals,25,Android App,2024-07-03T15:42:00
EV014327,ISS-1057,R02578,NewArrivals,00:02:03,iPhone,#N/A
EV008188,ISS-1033,R69250,Deals of the Wek,0.8 min,Mobile,2024-08-14T20:05:00
EV006405,ISS-1026,R74945,Editors Picks,46,desktop,26-Jun-24
EV001797,ISS-1007,R42174,NewArrivals,0m 10s,MOBILE,2024-02-12T00:40:00
EV012724,ISS-1051,R03836,Home & Living,0.7 min,Tablet,2024-12-16
EV010832,ISS-1044,R31857,Deals of the Wek,8186,Tablet,2024-10-29T01:13:00
EV008184,ISS-1033,R58540,Deals of the Wek,1m 12s,tablet,2024-08-13T04:30:00
EV017760,ISS-1071,R34377,New  Arrivals,00:01:02,Tablet,"May 05, 2025"
EV003271,ISS-1013,R29523,editor's picks,0m 46s,app,2024-03-25T16:28:00
EV010524,ISS-1042,R39479,EDITORS PICKS,32,MOBILE,"Oct 15, 2024"
EV014145,ISS-1057,R42278,reader q&a,0.2 min,PC,2025-01-27T19:24:00
EV007466,ISS-1030,R63531,deals,0m 22s,mobile,None
EV007253,ISS-1029,R47178,Sponsor Spotlight,00:00:53,TABLET,2024-07-17T14:57:00
EV010782,ISS-1044,R20342,new_arrivals,00:00:38,iPhone,2024-10-28T12:38:00
EV004552,ISS-1018,R26193,deals,-5,MOBILE,2024-04-30T02:45:00
EV014318,ISS-1057,R38605,Deals of the Wek,1m 24s,iPhone,2025-01-27
EV018498,ISS-1074,R13040,Deals of the Wek,00:01:37,MOBILE,2025-05-26T14:29:00
EV019688,ISS-1078,R52788,Reader Q & A,0,tablet,N/A
EV000965,ISS-1004,R33845,Home and Living,27,tablet,01/22/2024
EV015564,ISS-1062,R54928,SPONSORED SPOTLIGHT,0m 9s,web,2025-03-03
EV013958,ISS-1056,R32066,New Arrivals,00:00:03,App,2025-01-21
EV015098,ISS-1061,R13897,Tech & Gadgets,1m 39s,Tablet,2025-02-24T23:29:00
EV008417,ISS-1034,R50973,new arrivals,00:01:07,Android App,2024-08-19T19:27:00
EV006355,ISS-1026,R20936,Editor’s Picks,242,iPad,2024-06-26
EV013834,ISS-1056,R19503,Tech&Gadgets,129,PC,2025-01-22T09:57:00
EV003559,ISS-1014,R68315,deals,,mobile app,04/02/2024
EV011143,ISS-1045,R37657, Deals of the Week,N/A,tablet,2024-11-04
EV001170,ISS1005,R85412,Deals of the Wek,30,Web,2024-01-29
EV016800,ISS-1067,R42453,Sponsored,12,mobile,2025-04-08T00:21:00
EV015779,ISS-1063,R56924,deals,1m 21s,TABLET,2025-03-10T00:27:00
EV007145,ISS-1029,R73918,EDITORS PICKS,240,app,2024-07-15
EV016135,ISS-1064,R86726,Editor’s Picks,43,Desktop,"Mar 18, 2025"
EV014695,ISS-1059,R78156,tech & gadgets,35,iOS App,2025-02-10T06:51:00
EV010762,ISS-1044,R29325,Deals of the Week,5m 21s,Android App,2024-10-30T09:08:00
EV003023,ISS-1012,R37359,deals,144,mobile app,03/18/2024
EV000792,ISS-1004,R51880,Editor's Picks,00:00:31,Android App,2024-01-24T04:58:00
EV003276,ISS-1013,R45435,new_arrivals,00:00:24,MOBILE,2024-03-25T14:09:00
EV005815,ISS-1024,R54538,home & living,1m 25s,Tablet,2024-06-10
EV007412,ISS1030,R28179,Tech&Gadgets,111,Desktop,2024-07-23
EV019621,ISS-1078,R21743,Deals of the Week,4.1 min,app,23-Jun-25
EV012462,ISS-1050,R61726,Deals of the Wek,41,mobile,2024-12-09T09:57:00
EV012645,ISS-1051,R46502,Tech / Gadgets,54,app,19-Dec-24
EV003107,ISS-1013,R00184,Tech & Gadgets,00:01:06,TABLET,03/25/2024
EV005659,ISS-1023,R04340,New Arrivals,94,desktop,2024-06-03
EV014276,ISS-1057,R15375,Home & Living,0.2 min,iOS App,2025-01-29T04:07:00
EV005429,ISS-1022,R06483,Editors Picks,00:01:29,Desktop,2024-05-29 10:01:00
EV004856,ISS-1020,R78292,New  Arrivals,110,Tablet,2024-05-13T15:05:00
EV013505,ISS-1054,R52564,New Arrivals,33,Web,2025-01-07T18:04:00
EV010003,ISS-1040,R14969,Editors Picks,00:00:26,Android,2024-10-02
EV012491,ISS-1050,R28763,deals of the week,52,Android App,2024-12-11T06:36:00
EV004197,ISS-1017,R53560,Editor’s Picks,-5,mobile,2024-04-23
EV001196,ISS-1005,R89174,Tech and Gadgets,42,Tablet,"Jan 31, 2024"
EV007087,ISS-1029,R76387,Tech & Gadgets,NA,iPhone,2024-07-15
EV015259,ISS-1061,R35050,New  Arrivals,00:00:11,Web,2025-02-24
EV011628,ISS-1047,R62066,Tech and Gadgets,129,Tablet,2024-11-19T13:11:00
EV016755,ISS-1066,R14142,DEALS OF THE WEEK,3.7 min,phone,2025-03-31T19:28:00
EV013340,ISS-1053,R05635,deals of the week,44,App,2025-01-01T11:56:00
EV002300,ISS-1009,R73505,Reader Q&A,1.2 min,app,2024-02-27
EV019273,ISS-1077,R69606,Tech & Gadgets,00:02:20,MOBILE,N/A
EV019047,ISS-1076,R23535,EDITORS PICKS,29,iPhone,2025-06-11
EV002913,ISS-1012,R09729,Tech and Gadgets,50,Desktop,2024-03-19T04:13:00
EV019557,ISS-1078,R68990,new_arrivals,133,web,2025-06-24
EV003050,ISS-1012,R48188,Home&Living,2.3 min,mobile app,2024-03-19T04:10:00
EV009734,ISS-1039,R14947,new arrivals,1m 3s,Mobile,09/23/2024
EV010038,ISS-1040,R33024,deals of the week,73,iPhone,09/30/2024
EV005251,ISS-1021,R07405,Home and Living,5,iPad,2024-05-20
EV014961,ISS-1060,R54293,Home  & Living,24,web,2025-02-17T13:46:00
EV002174,ISS-1009,R20439,Editor's Picks,118,TABLET,2024-02-27T14:35:00
EV012961,ISS1052,R03007,Deals of the Wek,1m 32s,web,2024-12-25T08:50:00
EV016030,ISS-1064,R08755,SPONSORED SPOTLIGHT,18,App,03/19/2025
EV016362,ISS-1065,R61481,DEALS OF THE WEEK,19803,iOS App,2025-03-26
EV001150,ISS-1005,R34507,Editors Picks,0m 46s,Mobile,2024-01-29
EV014972,ISS-1060,R06677,tech & gadgets,2m 3s,TABLET,"Feb 18, 2025"
EV007986,ISS-1032,R61215,Deals of the Week,154,Android,NULL
EV008305,ISS-1034,R54524,deals,307,mobile app,2024-08-19T11:33:00
EV011908,ISS-1048,R70289,Editor's Picks,0.3 min,iPhone,2024-11-26T16:37:00
EV018754,ISS-1075,R00192,Sponsor Spotlight,0.5 min,iOS App,2025-06-03T16:48:00
EV007475,ISS1030,R44120,new_arrivals,2m 17s,Desktop,2024-07-22
EV003151,ISS-1013,R69803,Editor's Picks,39,TABLET,2024-03-25T03:01:00
EV001098,ISS-1005,R12517,deals of the week,,mobile,2024-01-31T23:03:00
EV001878,ISS-1008,R44414,deals,86,iOS App,19-Feb-24
EV000184,ISS-1001,R37055,Sponsored Spotlight,1m 8s,iPhone,2024-01-03T17:46:00
EV007988,ISS-1032,R33084,Tech&Gadgets,115,phone,2024-08-05T17:59:00
EV005338,ISS-1022,R33403,Tech&Gadgets,66,web,2024-05-27
EV017671,ISS-1070,R20525,Reader Q & A,-5,Tablet,2025-04-29
EV010814,ISS-1044,R38214,new_arrivals,0m 48s,App,2024-10-29T09:15:00
EV007080,ISS-1029,R59921,deals of the week,65,Android,2024-07-16
EV011957,ISS-1048,R64787,Deals ,50,iPhone,"Nov 27, 2024"
EV000622,ISS1003,R18237,deals of the week,0.6 min,iPhone,01/18/2024
EV011964,ISS-1048,R17901,Tech&Gadgets,00:02:03,app,11/25/2024
EV017916,ISS-1071,R02429,Tech&Gadgets,00:00:29,MOBILE,2025-05-07
EV019339,ISS-1077,R33844,Tech&Gadgets,33,iPad,2025-06-16T17:01:00
EV003508,ISS-1014,R38298,deals,0m 40s,desktop,2024-04-03T02:24:00
EV004502,ISS-1018,R77271,EDITORS PICKS,29,Android App,2024-04-29
EV006827,ISS-1027,R71253,Home  & Living,84,PC,2024-07-02T16:01:00
EV017928,ISS-1072,R53978,NewArrivals,15,TABLET,05/12/2025
EV016736,ISS-1066,R17585,New  Arrivals,41,Android App,2025-03-31T20:09:00
EV017522,ISS-1070,R06542,Tech and Gadgets,122,MOBILE,2025-04-30
EV017689,ISS-1070,R09752,Reader QandA,0.7 min,tablet,04/30/2025
EV014573,ISS-1059,R34821,Tech&Gadgets,3.3 min,PC,2025-02-11T15:02:00
EV015182,ISS-1061,R52200,DEALS OF THE WEEK,00:00:31,Android,2025-02-24
EV009086,ISS-1036,R65416,EDITORS PICKS,0.5 min,app,2024-09-02T09:26:00
EV017937,ISS-1072,R45124,Editor's Picks,61,iOS App,2025-05-13T00:44:00
EV001815,ISS-1007,R53330,Home and Living,9,iOS App,2024-02-13
EV002008,ISS1008,R65039,Home&Living,0m 12s,tablet,2024-02-21T03:06:00
EV010235,ISS-1041,R28616,Tech and Gadgets,71,App,10/08/2024
EV000124,ISS-1001,R22790,Editor's Picks,0.3 min,iPhone,01/02/2024
EV012939,ISS-1052,R22258,Home  & Living,NULL,App,24-Dec-24
EV009171,ISS-1037,R55071,Editors Picks,29,app,2024-09-09
EV015120,ISS-1061,R66665,Editors Picks,00:00:27,app,2025-02-25T19:27:00
EV013756,ISS-1055,R57956,Home&Living,25,tablet,"Jan 14, 2025"
EV009568,ISS-1038,R80271,new_arrivals,NA,phone,"Sep 17, 2024"
EV015263,ISS-1061,R19731,SPONSORED SPOTLIGHT,00:00:22,mobile,2025-02-24T02:51:00
EV003839,ISS-1015,R36076,new_arrivals,1.2 min,phone,2024-04-08T08:42:00
EV013322,ISS-1053,R16193,Tech&Gadgets,00:00:25,iOS App,2024-12-30T15:08:00
EV008045,ISS1032,R18934,Reader QandA,1m 53s,PC,08/06/2024
EV012634,ISS-1051,R60828,Home & Living,25,TABLET,2024-12-18T05:15:00
EV001696,ISS-1007,R58780,deals,0.4 min,Tablet,2024-02-14T06:25:00
EV014816,ISS-1059,R42737,Home and Living,0m 35s,Android,2025-02-11
EV002424,ISS-1010,R02274,DEALS OF THE WEEK,3m 32s,Desktop,06-Mar-24
EV006227,ISS-1025,R75276,Deals of the Wek,290,Android,2024-06-19
EV014915,ISS-1060,R47078,Tech / Gadgets,2.2 min,web,02/18/2025
EV004769,ISS-1019,R71139,Deals ,26,TABLET,2024-05-07T02:33:00
EV019137,ISS-1077,R12725,deals of the week,166,Android App,"Jun 16, 2025"
EV002420,ISS-1010,R13344,New  Arrivals,00:00:58,iOS App,2024-03-05
EV006434,ISS-1026,R08139,Deals of the Week,00:00:42,App,06/25/2024
EV008952,ISS1036,R53052,EDITORS PICKS,52,iOS App,2024-09-04T21:19:00
EV007295,ISS-1029,R88135,Tech / Gadgets,0.7 min,Mobile,"Jul 16, 2024"
EV006602,ISS-1027,R29760,new arrivals,00:00:57,web,2024-07-02T07:33:00
EV012415,ISS-1050,R37074,sponsored spotlight,00:01:33,web,null
EV017478,ISS-1069,R79574,deals of the week,137,Android App,2025-04-21
EV017140,ISS-1068,R26866,Tech and Gadgets,0.7 min,Web,04/14/2025
EV005896,ISS-1024,R30187,Tech and Gadgets,0m 47s,tablet,2024-06-11
EV000998,ISS1004,R43786,deals,53,desktop,2024-01-24T03:18:00
EV010890,ISS-1044,R69136,deals of the week,29,iPhone,2024-10-30
EV017443,ISS1069,R63662,Sponsored Spotlight,9,mobile app,2025-04-24T00:14:00
EV001645,ISS-1007,R08120,Deals of the Wek,1.5 min,web,14-Feb-24
EV017316,ISS-1069,R02037,Tech&Gadgets,2.5 min,desktop,2025-04-22T12:47:00
EV014388,ISS-1058,R21098,Tech & Gadgets,78,iOS App,2025-02-05T18:00:00
EV000999,ISS-1004,R03807,EDITORS PICKS,1m 19s,Android App,"Jan 24, 2024"
EV011946,ISS-1048,R45449,sponsored spotlight,None,Android,2024-11-26 08:48:00
EV005271,ISS-1021,R59303,Editors Picks,None,web,05/21/2024
EV002838,ISS-1011,R58330,Editors Picks,2m 55s,iPad,11-Mar-24
EV018121,ISS-1072,R35342,Sponsor Spotlight,0m 29s,iOS App,2025-05-14T04:29:00
EV005343,ISS-1022,R11802,Deals ,2m 37s,PC,2024-05-29
EV007380,ISS-1030,R12110,deals of the week,00:01:28,Desktop,24-Jul-24
EV012307,ISS-1049,R84554,Deals of the Week,00:01:25,mobile app,2024-12-02
EV011058,ISS-1045,R35345,Deals ,2.3 min,Web,"Nov 06, 2024"
EV009532,ISS-1038,R18457,new arrivals,110,Android App,2024-09-17T12:09:00
EV008259,ISS1033,R53641,deals of the week,232,iOS App,2024-08-12T04:10:00
EV018559,ISS-1074,R51712,Editor’s Picks,0m 34s,Tablet,2025-05-27T01:13:00
EV002196,ISS-1009,R43179,deals of the week,0m 31s,Mobile,27-Feb-24
EV016760,ISS-1066,R81822,Tech and Gadgets,1m 6s,app,2025-03-31T01:33:00
EV011694,ISS-1047,R27096,Deals of the Week,0.4 min,Mobile,2024-11-18T18:49:00
EV017507,ISS-1069,R12493,home & living,10,desktop,2025-04-22T10:01:00
EV004595,ISS-1019,R47848,Home & Living,0m 21s,Android App,2024-05-07T11:07:00
EV013560,ISS-1055,R09830,New  Arrivals,00:00:53,iPad,2025-01-13
EV006653,ISS-1027,R71744,Editor's Picks,0m 43s,iPad,2024-07-01T20:42:00
EV008118,ISS-1033,R72454,Tech & Gadgets,0.1 min,Android,2024-08-14
EV012784,ISS-1051,R38651,Deals of the Wek,27,Desktop,2024-12-17T05:02:00
EV019249,ISS-1077,R59298,Tech & Gadgets,72,web,NULL
EV009291,ISS-1037,R17513,Home and Living,22,iOS App,2024-09-09T06:21:00
EV019419,ISS-1078,R09279,New  Arrivals,4016,mobile,25-Jun-25
EV008035,ISS-1032,R07880,sponsored spotlight,0m 11s,iPad,2024-08-06T07:23:00
EV006190,ISS-1025,R25851,DEALS OF THE WEEK,35,App,2024-06-18T10:03:00
EV019124,ISS-1076,R26694,Editors Picks,203,Desktop,"Jun 11, 2025"
EV002611,ISS-1011,R49146,Reader QandA,42,desktop,2024-03-12 09:42:00
EV014482,ISS-1058,R65121,Home & Living,56,mobile,2025-02-05T11:10:00
EV019026,ISS-1076,R66234,Deals of the Week,130,desktop,2025-06-10T10:22:00
EV011878,ISS-1048,R63019,Deals ,151,iPhone,2024-11-26T01:44:00
EV001092,ISS-1005,R03615,EDITORS PICKS,00:01:35,Mobile,01/30/2024
EV007417,ISS-1030,R44443,Reader Q&A,0m 11s,Tablet,2024-07-24
EV019488,ISS-1078,R42253,Editor's Picks,0.8 min,PC,2025-06-24T02:40:00
EV000229,ISS-1001,R25363,DEALS OF THE WEEK,47,web,01/01/2024
EV002842,ISS-1011,R43960,Tech & Gadgets,71,mobile app,2024-03-12T18:45:00
EV007357,ISS-1030,R25261,Q&A,0m 30s,Android App,2024-07-22T18:23:00
EV002535,ISS-1010,R75515,Deals ,0.4 min,MOBILE,2024-03-04T06:30:00
EV015574,ISS-1062,R36629,New Arrivals,00:00:37,Web,2025-03-05T20:52:00
EV005248,ISS-1021,R22714,New  Arrivals,103,desktop,2024-05-21T10:46:00
EV012085,ISS-1049,R00115,Editors Picks,39,phone,2024-12-02T14:04:00
EV008953,ISS1036,R24082,Editor’s Picks,1.2 min,Mobile,2024-09-02
EV009396,ISS-1038,R79651,Home&Living,0m 14s,phone,09/17/2024
EV015319,ISS-1061,R20634,Tech and Gadgets,1.7 min,PC,2025-02-25
EV013123,ISS-1053,R69303,home & living,0m 41s,web,2024-12-31T01:10:00
EV012524,ISS-1050,R62539,editor's picks,0.7 min,Tablet,2024-12-09T07:25:00
EV009484,ISS-1038,R63658,new arrivals,38,Tablet,2024-09-17T19:13:00
EV019640,ISS-1078,R59194,Home and Living,0.1 min,mobile,2025-06-24T12:16:00
EV012302,ISS-1049,R51695,Home&Living,2.8 min,iPad,2024-12-02
EV014763,ISS-1059,R53900,Deals of the Wek,40,web,2025-02-12T16:15:00
EV011686,ISS-1047,R57913, Deals of the Week,1m 46s,TABLET,2024-11-19T17:25:00
EV009133,ISS-1036,R52698,Editor’s Picks,24,iOS App,2024-09-02
EV007515,ISS-1030,R58743,reader q&a,12,iPad,2024-07-23T07:12:00
EV016722,ISS-1066,R48716,New  Arrivals,88,Web,2025-04-01T12:07:00
EV016133,ISS-1064,R72964,NewArrivals,61,Android App,2025-03-18T13:29:00
EV006065,ISS-1025,R05537,new arrivals,28,Android,2024-06-19T21:05:00
EV010643,ISS-1043,R39085,new_arrivals,0,App,2024-10-22T09:57:00
EV008615,ISS-1035,R50285,DEALS OF THE WEEK,00:02:15,phone,2024-08-28T04:11:00
EV015791,ISS-1063,R75776,Home  & Living,93,TABLET,2025-03-10
EV005080,ISS-1021,R24435,Editor’s Picks,46,Web,2024-05-20
EV014714,ISS-1059,R01789,New Arrivals,0.4 min,web,NA
EV007092,ISS-1029,R26855,EDITORS PICKS,00:00:56,Tablet,2024-07-15T16:06:00
EV014083,ISS-1057,R80116,home & living,91,App,2025-01-28T15:42:00
EV011927,ISS-1048,R60632,New Arrivals,5,Android App,2024-11-27 19:37:00
EV016516,ISS1066,R48744,Tech and Gadgets,1m 15s,Android App,04/02/2025
EV003740,ISS-1015,R78329,Sponsored,00:00:20,Tablet,2024-04-10T03:03:00
EV018221,ISS-1073,R51437,new_arrivals,3,app,2025-05-19T09:11:00
EV008124,ISS-1033,R73723,tech & gadgets,52,Android App,2024-08-14
EV014561,ISS-1058,R19730,Editor’s Picks,1m 29s,Tablet,2025-02-03
EV014876,ISS-1060,R44659,Sponsor Spotlight,24,web,
EV004766,ISS-1019,R53347,tech & gadgets,1.1 min,Desktop,2024-05-06T05:46:00
EV001113,ISS-1005,R82122,Home&Living,-30,Desktop,01/31/2024
EV015714,ISS-1063,R38008,deals of the week,4.3 min,app,2025-03-10
EV013822,ISS-1056,R85467,Editor's Picks,151,mobile,2025-01-21T16:07:00
EV005557,ISS-1022,R66462,Home  & Living,00:00:08,mobile app,05/28/2024
EV012769,ISS-1051,R11249,Deals ,0.9 min,Desktop,12/17/2024
EV009918,ISS-1040,R41614,Deals of the Wek,1m 4s,phone,2024-10-01T09:06:00
EV006732,ISS-1027,R85601,Deals ,0m 37s,phone,2024-07-01
EV017283,ISS-1068,R60292,Tech and Gadgets,00:00:29,Desktop,15-Apr-25
EV018910,ISS-1076,R07794,deals,32,Desktop,2025-06-09
EV005900,ISS-1024,R89766,deals of the week,16376,iPad,06/11/2024
EV009334,ISS-1037,R19372,DEALS OF THE WEEK,00:00:59,Android,2024-09-10T07:42:00
EV003682,ISS-1015,R89416,Deals of the Wek,1m 0s,Android App,04/09/2024
EV004558,ISS-1018,R00822,Editors Picks,00:03:21,web,2024-05-01T03:36:00
EV000596,ISS-1003,R81293, Deals of the Week,00:00:40,app,2024-01-17T01:29:00
EV014380,ISS-1058,R12751,NewArrivals,42,mobile,2025-02-04
EV017109,ISS-1068,R46163,new arrivals,0.8 min,iOS App,2025-04-14T06:48:00
EV009214,ISS-1037,R57198,New Arrivals,1m 1s,iOS App,2024-09-10
EV018893,ISS-1076,R16352, Deals of the Week,30,iPad,2025-06-11
EV015761,ISS-1063,R52111,new_arrivals,48,iOS App,2025-03-12
EV007422,ISS-1030,R67390,Sponsor Spotlight,00:00:21,tablet,07/22/2024
EV000838,ISS-1004,R56456,home & living,109,phone,23-Jan-24
EV008590,ISS-1035,R61543,Tech&Gadgets,106,TABLET,2024-08-27T00:17:00
EV008761,ISS1035,R52773,tech & gadgets,16,Android,08/27/2024
EV018812,ISS-1075,R65200,NewArrivals,00:00:50,Tablet,2025-06-02
EV016977,ISS-1067,R50930,Home  & Living,36,mobile app,2025-04-10T00:00:00
EV007358,ISS1030,R67240,editor's picks,44,tablet,2024-07-23T21:38:00
EV019493,ISS-1078,R86811,editor's picks,65,iPad,2025-06-24T01:51:00
EV013293,ISS-1053,R42177,SPONSORED SPOTLIGHT,0.5 min,MOBILE,01/01/2025
EV015593,ISS1062,R27855,deals,00:01:29,mobile,2025-03-05T11:40:00
EV009083,ISS-1036,R60831,Editor's Picks,85,mobile,2024-09-04T01:20:00
EV016338,ISS-1065,R71829,New  Arrivals,00:00:17,Mobile,2025-03-25
EV002975,ISS-1012,R04794, Deals of the Week,14,Desktop,2024-03-20
EV017753,ISS-1071,R39157,Home  & Living,112,PC,"May 07, 2025"
EV009377,ISS-1037,R69540,Home&Living,00:01:17,iPad,2024-09-10T12:38:00
EV015711,ISS-1063,R33033,Home&Living,0.7 min,mobile app,2025-03-11T04:35:00
EV018412,ISS1074,R40412,Editors Picks,38,PC,2025-05-27
EV001427,ISS-1006,R34303,Tech and Gadgets,NULL,tablet,"Feb 07, 2024"
EV014809,ISS-1059,R36017,deals,3m 9s,tablet,2025-02-11
EV014497,ISS-1058,R75382,Home&Living,0,iPad,2025-02-03T13:20:00
EV016051,ISS-1064,R53624,Editors Picks,85,Desktop,2025-03-17T23:31:00
EV007689,ISS-1031,R21068,Reader Q&A,16,app,2024-07-29T22:30:00
EV004540,ISS-1018,R79527,Home  & Living,00:00:05,Android App,2024-04-30T06:50:00
EV018041,ISS-1072,R71004,Tech / Gadgets,1.2 min,TABLET,2025-05-12T02:01:00
EV017030,ISS-1067,R47643,SPONSORED SPOTLIGHT,8,desktop,09-Apr-25
EV008972,ISS-1036,R42282,Deals of the Week,00:04:25,Web,2024-09-02T23:45:00
EV012595,ISS-1051,R71012,new arrivals,00:00:42,TABLET,2024-12-16T12:30:00
EV011683,ISS-1047,R28862,DEALS OF THE WEEK,00:02:45,Android,2024-11-18 20:02:00
EV013874,ISS-1056,R45372,tech & gadgets,0.6 min,web,2025-01-20T21:43:00
EV006696,ISS-1027,R21808, Deals of the Week,86,iOS App,07/02/2024
EV010180,ISS-1041,R86616,New Arrivals,00:00:40,tablet,2024-10-07
EV012119,ISS-1049,R41881,deals of the week,89,iPad,2024-12-03
EV001571,ISS-1007,R67727,Tech and Gadgets,34,phone,2024-02-12T11:31:00
EV001679,ISS-1007,R88398,new arrivals,53,desktop,14-Feb-24
EV008512,ISS-1034,R66181,new_arrivals,00:01:04,App,2024-08-20T10:23:00
EV013656,ISS-1055,R25516,Home&Living,00:02:43,Android App,2025-01-15T16:34:00
EV017155,ISS-1068,R33700, Deals of the Week,45,Tablet,2025-04-15T21:52:00
EV014912,ISS-1060,R37787,Editors Picks,4m 15s,desktop,2025-02-18T06:32:00
EV004742,ISS-1019,R11339,tech & gadgets,0m 56s,App,2024-05-06T16:19:00
EV017896,ISS1071,R36654,NewArrivals,37,iPhone,2025-05-07T22:29:00
EV016770,ISS-1066,R19974,Home and Living,47,mobile,2025-03-31T17:52:00
EV003887,ISS-1016,R24864,Deals ,0.8 min,mobile app,04/17/2024
EV014173,ISS-1057,R25502,New  Arrivals,44,iPad,2025-01-29T10:52:00
EV011094,ISS-1045,R38295,Home  & Living,00:01:13,Mobile,2024-11-04T17:04:00
EV007785,ISS-1031,R36485,tech & gadgets,#N/A,Mobile,2024-07-29T11:50:00
EV019492,ISS-1078,R36389,editor's picks,00:00:33,iPad,2025-06-25
EV016489,ISS-1066,R87624,Home & Living,30,Tablet,"Apr 02, 2025"
EV018072,ISS-1072,R38718,Sponsored,00:00:11,Tablet,2025-05-12T21:51:00
EV013191,ISS-1053,R10317,Sponsored Spotlight,-,MOBILE,2024-12-30 22:31:00
EV011165,ISS-1045,R37897,Home  & Living,45,app,"Nov 06, 2024"
EV017861,ISS-1071,R19981,New  Arrivals,1.2 min,Web,2025-05-05T18:29:00
EV012123,ISS-1049,R69670,Home and Living,1.2 min,Desktop,2024-12-03
EV003477,ISS-1014,R52736,new arrivals,N/A,iPhone,2024-04-01T06:56:00
EV014980,ISS-1060,R56536,DEALS OF THE WEEK,0m 44s,tablet,2025-02-17
EV019520,ISS-1078,R70472,new arrivals,00:01:25,Web,2025-06-23T17:10:00
EV003802,ISS-1015,R65948,Deals ,2m 40s,Web,04/09/2024
EV016545,ISS1066,R57465,Tech / Gadgets,74,iOS App,01-Apr-25
EV008062,ISS-1032,R14545,New  Arrivals,35,TABLET,08/05/2024
EV012121,ISS-1049,R31270,Tech & Gadgets,0.1 min,Desktop,2024-12-02T21:41:00
EV004488,ISS-1018,R38550,Home  & Living,0.9 min,tablet,2024-04-30T17:51:00
EV013899,ISS-1056,R54929,Home & Living,107,mobile,2025-01-22T02:09:00
EV004922,ISS-1020,R83744,Tech and Gadgets,1.7 min,Tablet,2024-05-14
EV005010,ISS-1020,R31730,Reader QandA,00:01:17,PC,2024-05-14
EV016387,ISS-1065,R68833,Deals ,121,iPhone,03/24/2025
EV007485,ISS-1030,R13246,Deals of the Wek,0m 43s,iPad,2024-07-24T00:34:00
EV005009,ISS-1020,R44403,Deals of the Wek,0m 14s,TABLET,"May 15, 2024"
EV018936,ISS-1076,R55486,editor's picks,0.9 min,Mobile,2025-06-11T16:59:00
EV008465,ISS-1034,R52891,deals,8,MOBILE,2024-08-21T20:57:00
EV004136,ISS1016,R70894,Sponsored Spotlight,00:00:36,Android App,17-Apr-24
EV012840,ISS-1051,R19396,Sponsor Spotlight,32,iPhone,2024-12-16T09:13:00
EV010278,ISS-1041,R72811,Tech & Gadgets,00:00:40,Tablet,2024-10-09
EV002182,ISS-1009,R86756,Tech and Gadgets,39,MOBILE,2024-02-28 04:38:00
EV008520,ISS-1034,R12722,Editor's Picks,0.2 min,MOBILE,08/19/2024
EV011504,ISS-1046,R18095,Deals of the Week,2m 22s,mobile,2024-11-11T15:09:00
EV005385,ISS-1022,R65903,NewArrivals,0m 39s,mobile,27-May-24
EV017095,ISS-1067,R32580,Deals of the Week,-5,iPad,2025-04-08T03:57:00
EV001813,ISS-1007,R20914,Sponsored,00:00:30,Android App,02/13/2024
EV009948,ISS-1040,R62270,Home & Living,00:01:00,mobile,2024-10-02T15:29:00
EV013615,ISS-1055,R57793,new_arrivals,7,phone,2025-01-13T17:06:00
EV008315,ISS-1034,R30128,Deals of the Week,121,iPad,2024-08-21T19:53:00
EV014693,ISS-1059,R05776,Editor’s Picks,2.1 min,desktop,2025-02-12
EV002534,ISS-1010,R76504,Sponsored,00:00:10,MOBILE,2024-03-06
EV001802,ISS-1007,R83207,Sponsored,26,iPad,
EV018719,ISS-1075,R36607, Deals of the Week,0m 36s,MOBILE,
EV016815,ISS-1067,R19241,DEALS OF THE WEEK,2m 7s,App,08-Apr-25
EV004437,ISS-1018,R16032,Deals of the Week,118,app,"Apr 29, 2024"
EV015040,ISS-1060,R89162,deals of the week,113,iOS App,2025-02-17T16:08:00
EV004519,ISS-1018,R82941,Tech & Gadgets,85,App,04/29/2024
EV011251,ISS-1045,R27401,New  Arrivals,43,iPad,2024-11-05
EV004393,ISS-1018,R74160,DEALS OF THE WEEK,70,PC,2024-04-29
EV009096,ISS-1036,R52713,editor's picks,1m 5s,Tablet,2024-09-04T00:10:00
EV014520,ISS-1058,R47444,EDITORS PICKS,25,iOS App,2025-02-05T01:40:00
EV010085,ISS-1040,R14505,DEALS OF THE WEEK,3m 58s,Android App,2024-10-01 08:16:00
